Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,371.779999,374.660004,371.230011,373.880005,373.880005,78520700
2021-01-04,375.309998,375.450012,364.820007,368.790009,368.790009,110210800
2021-01-05,368.100006,372.500000,368.049988,371.329987,371.329987,66426200
2021-01-06,369.709991,376.980011,369.119995,373.549988,373.549988,107997700
2021-01-07,376.100006,379.899994,375.910004,379.100006,379.100006,68766800
2021-01-08,380.589996,381.489990,377.100006,381.260010,381.260010,71677200
2021-01-11,377.850006,380.579987,377.720001,378.690002,378.690002,51176700
2021-01-12,378.890015,379.859985,376.359985,378.769989,378.769989,52547700
2021-01-13,378.690002,380.859985,377.850006,379.790009,379.790009,45303600
2021-01-14,380.589996,381.130005,378.100006,378.459991,378.459991,49989100
2021-01-15,376.720001,377.579987,373.700012,375.700012,375.700012,107160000
2021-01-19,378.339996,379.230011,376.750000,378.649994,378.649994,51233300
2021-01-20,381.109985,384.790009,380.690002,383.890015,383.890015,61836100
2021-01-21,384.489990,384.950012,383.250000,384.239990,384.239990,47955800
2021-01-22,382.250000,384.130005,381.839996,382.880005,382.880005,52860500
2021-01-25,383.670013,384.769989,378.459991,384.390015,384.390015,70402000
2021-01-26,385.410004,385.850006,383.540009,383.790009,383.790009,42665300
2021-01-27,380.220001,380.320007,372.010010,374.410004,374.410004,123351100
2021-01-28,376.359985,381.929993,375.890015,377.630005,377.630005,94198100
2021-01-29,375.630005,376.670013,368.269989,370.070007,370.070007,126618400
